date,nav,daily_return,regime,n_positions,gross_exposure,costs
2018-10-31,1591531.03,-0.002303,Deflation,12,1466567.11,105.36
2018-11-01,1564061.2,-0.01726,Deflation,11,1535616.09,99.84
2018-11-02,1545806.34,-0.011671,Deflation,12,1556852.7,133.56
2018-11-05,1550309.67,0.002913,Deflation,12,1670844.95,89.6
2018-11-06,1554089.35,0.002438,Deflation,12,1605541.94,106.2
2018-11-07,1546771.27,-0.004709,Deflation,12,1662731.19,47.1
2018-11-08,1545142.73,-0.001053,Deflation,12,1595244.29,56.66
2018-11-09,1552689.86,0.004884,Deflation,12,1585510.75,93.56
2018-11-12,1557693.4,0.003222,Deflation,12,1516962.81,66.03
2018-11-13,1517890.6,-0.025552,Deflation,12,1575650.38,128.91
2018-11-14,1508444.19,-0.006223,Deflation,12,1865032.09,76.49
2018-11-15,1504451.97,-0.002647,Deflation,12,1926517.12,69.75
2018-11-16,1491088.88,-0.008882,Deflation,12,1750121.37,73.83
2018-11-19,1484369.82,-0.004506,Deflation,11,1736862.66,89.72
2018-11-20,1468216.75,-0.010882,Deflation,10,1816502.6,75.79
2018-11-21,1460384.11,-0.005335,Deflation,10,1934768.72,29.21
2018-11-23,1432757.47,-0.018917,Deflation,10,1763952.63,75.36
2018-11-26,1445705.11,0.009037,Deflation,11,1836206.48,120.16
2018-11-27,1455946.63,0.007084,Deflation,12,1985707.36,70.9
2018-11-28,1410729.52,-0.031057,Deflation,11,1806114.92,144.63
2018-11-29,1428606.53,0.012672,Deflation,12,1900051.82,104.9
2018-11-30,1426655.42,-0.001366,Deflation,12,1877761.32,46.21
2018-12-03,1437792.17,0.007806,Deflation,10,1808955.55,39.44
2018-12-04,1439570.31,0.001237,Deflation,12,1631411.9,114.96
2018-12-06,1433386.28,-0.004296,Deflation,11,1605984.1,58.21
2018-12-07,1443030.37,0.006728,Deflation,11,1628500.39,81.19
2018-12-10,1432377.47,-0.007382,Deflation,11,1347827.44,106.22
2018-12-11,1428050.34,-0.003021,Deflation,11,1590229.92,125.18
2018-12-12,1432639.45,0.003214,Deflation,11,1617683.13,85.09
2018-12-13,1448406.32,0.011005,Deflation,11,1696002.17,67.54
2018-12-14,1447850.39,-0.000384,Deflation,11,1717402.02,111.84
2018-12-17,1424486.5,-0.016137,Deflation,11,1515336.81,94.44
2018-12-18,1445024.41,0.014418,Deflation,12,1529033.1,153.9
2018-12-19,1441979.08,-0.002107,Deflation,12,1395552.69,69.68
2018-12-20,1420058.91,-0.015201,Deflation,11,1330104.69,60.54
2018-12-21,1443773.55,0.0167,Deflation,11,1471027.24,52.68
2018-12-24,1395280.14,-0.033588,Deflation,12,1327681.99,87.41
2018-12-26,1415314.05,0.014358,Deflation,11,1396640.14,79.1
2018-12-27,1412349.56,-0.002095,Deflation,12,1494212.36,64.77
2018-12-28,1383163.17,-0.020665,Deflation,11,1330554.89,53.86
2018-12-31,1353561.37,-0.021402,Deflation,11,1453531.01,80.49
2019-01-02,1358280.88,0.003487,Deflation,12,1457918.89,54.78
2019-01-03,1362936.18,0.003427,Deflation,11,1196491.5,77.54
2019-01-04,1373239.9,0.00756,Deflation,11,1462382.37,92.3
2019-01-07,1365162.46,-0.005882,Deflation,12,1475684.91,61.84
2019-01-08,1372240.79,0.005185,Deflation,11,1302035.95,93.71
2019-01-09,1379160.87,0.005043,Deflation,10,1283984.79,57.27
2019-01-10,1384762.58,0.004062,Deflation,12,1362899.1,145.92
2019-01-11,1400520.51,0.01138,Deflation,11,1244427.29,77.86
2019-01-14,1452723.79,0.037274,Deflation,10,1194710.6,77.33
2019-01-15,1445065.4,-0.005272,Deflation,12,1366683.43,102.18
2019-01-16,1428210.92,-0.011663,Deflation,11,1349730.71,49.67
2019-01-17,1430058.96,0.001294,Deflation,12,1293638.6,94.08
2019-01-18,1421578.05,-0.00593,Deflation,11,1555427.19,166.9
2019-01-22,1422135.42,0.000392,Deflation,10,1413023.19,156.63
2019-01-23,1419542.11,-0.001824,Deflation,10,1264259.0,66.91
2019-01-24,1427879.07,0.005873,Deflation,12,1160593.34,76.69
2019-01-25,1415853.05,-0.008422,Deflation,11,1626475.38,156.98
2019-01-28,1432023.39,0.011421,Deflation,10,1537345.56,185.25
2019-01-29,1409907.45,-0.015444,Deflation,11,1316757.82,159.48
2019-01-30,1396013.8,-0.009854,Deflation,11,1683517.8,91.27
2019-01-31,1393301.01,-0.001943,Stagflation,9,1705665.21,169.58
2019-02-01,1386273.54,-0.005044,Stagflation,11,1842988.01,146.89
2019-02-04,1386594.57,0.000232,Stagflation,11,1801257.93,60.97
2019-02-05,1385720.82,-0.00063,Stagflation,11,1822338.27,142.36
2019-02-06,1376685.33,-0.00652,Stagflation,12,1908343.29,117.94
2019-02-07,1375713.85,-0.000706,Stagflation,11,1873774.21,159.08
2019-02-08,1376422.02,0.000515,Stagflation,11,1778591.58,104.94
2019-02-11,1391797.25,0.01117,Stagflation,11,1892493.8,124.04
2019-02-12,1397023.47,0.003755,Stagflation,10,1922347.02,119.82
2019-02-13,1383123.49,-0.00995,Stagflation,11,1921242.9,32.1
2019-02-14,1373037.5,-0.007292,Stagflation,11,1888801.52,66.37
2019-02-15,1362693.26,-0.007534,Stagflation,11,1841831.7,108.92
2019-02-19,1341548.94,-0.015517,Stagflation,11,1759802.69,48.12
2019-02-20,1318451.15,-0.017217,Stagflation,11,1840480.4,52.08
2019-02-21,1336071.78,0.013365,Stagflation,10,1820436.07,82.7
2019-02-22,1316595.35,-0.014577,Stagflation,9,1648849.79,69.7
2019-02-25,1335907.18,0.014668,Stagflation,10,1705834.8,70.15
2019-02-26,1330822.42,-0.003806,Stagflation,10,1680264.2,37.88
2019-02-27,1315940.59,-0.011182,Stagflation,9,1638582.01,51.02
2019-02-28,1312561.98,-0.002567,Deflation,11,1734302.21,21.41
2019-03-01,1314698.58,0.001628,Deflation,10,1652875.19,90.16
2019-03-04,1316472.82,0.00135,Deflation,11,1550100.5,140.48
2019-03-05,1314227.43,-0.001706,Deflation,11,1554172.43,69.44
2019-03-06,1315413.5,0.000902,Deflation,10,1355152.76,93.87
2019-03-07,1313148.8,-0.001722,Deflation,10,1384087.16,43.29
2019-03-08,1324905.48,0.008953,Deflation,10,1297764.21,70.28
2019-03-11,1316960.43,-0.005997,Deflation,10,1283124.02,48.23
2019-03-12,1313933.65,-0.002298,Deflation,11,1434791.9,98.56
2019-03-13,1303147.13,-0.008209,Deflation,11,1220303.89,88.11
2019-03-14,1309417.88,0.004812,Deflation,11,1337738.54,61.56
2019-03-15,1305307.99,-0.003139,Deflation,10,1471509.61,112.17
2019-03-18,1300242.14,-0.003881,Deflation,10,1379356.81,52.36
2019-03-19,1295325.38,-0.003781,Deflation,10,1537744.96,31.74
2019-03-20,1288382.88,-0.00536,Deflation,11,1370175.1,98.33
2019-03-21,1289072.84,0.000536,Deflation,10,1267898.0,84.73
2019-03-22,1294911.58,0.004529,Deflation,11,1093098.4,96.27
2019-03-25,1296144.15,0.000952,Deflation,10,1252572.15,60.94
2019-03-26,1289627.41,-0.005028,Deflation,10,1337814.32,53.04
2019-03-27,1294791.29,0.004004,Deflation,11,1259931.01,143.93
2019-03-28,1268807.89,-0.020068,Deflation,11,1148757.1,72.78
2019-03-29,1272762.29,0.003117,Deflation,11,1221516.4,61.31
2019-04-01,1280201.21,0.005845,Stagflation,10,1260282.35,37.87
2019-04-02,1275109.56,-0.003977,Stagflation,11,1425503.81,117.99
2019-04-03,1263230.31,-0.009316,Stagflation,12,1445462.52,115.53
2019-04-04,1252496.08,-0.008497,Stagflation,11,1257443.59,140.03
2019-04-05,1255500.35,0.002399,Stagflation,11,1338002.19,54.12
2019-04-08,1256261.9,0.000607,Stagflation,11,1348035.52,83.27
2019-04-09,1260083.58,0.003042,Stagflation,9,1135996.76,67.82
2019-04-10,1255030.59,-0.00401,Stagflation,11,1216936.41,88.58
2019-04-11,1249819.73,-0.004152,Stagflation,10,1180544.83,79.47
2019-04-12,1252922.24,0.002482,Stagflation,11,1240832.0,84.27
2019-04-15,1248362.4,-0.003639,Stagflation,9,1275785.59,88.23
2019-04-16,1244324.14,-0.003235,Stagflation,9,1193026.16,28.74
2019-04-17,1251785.74,0.005997,Stagflation,11,1283318.59,67.67
2019-04-18,1256390.45,0.003679,Stagflation,9,1576186.91,123.99
2019-04-22,1246363.24,-0.007981,Stagflation,11,1556680.87,86.01
2019-04-23,1244269.42,-0.00168,Stagflation,10,1572329.19,69.22
2019-04-24,1254694.79,0.008379,Stagflation,10,1494308.14,26.92
2019-04-25,1262769.66,0.006436,Stagflation,11,1668550.41,64.14
2019-04-26,1269682.78,0.005475,Stagflation,12,1540801.6,154.67
2019-04-29,1269084.09,-0.000472,Stagflation,12,1374682.88,111.38
2019-04-30,1267163.44,-0.001513,Reflation,10,850136.05,120.28
2019-05-01,1272964.99,0.004578,Reflation,11,1185795.28,116.19
2019-05-02,1273323.18,0.000281,Reflation,11,1391172.8,68.91
2019-05-03,1277784.42,0.003504,Reflation,12,1306950.87,61.17
2019-05-06,1275029.06,-0.002156,Reflation,10,1372646.1,207.66
2019-05-07,1287328.89,0.009647,Reflation,11,1205034.59,83.78
2019-05-08,1285200.1,-0.001654,Reflation,12,1309775.66,78.96
2019-05-09,1281423.17,-0.002939,Reflation,12,1221445.48,80.83
2019-05-10,1295725.98,0.011162,Reflation,12,1106486.01,131.7
2019-05-13,1301435.17,0.004406,Reflation,11,1133437.71,78.35
2019-05-14,1295847.66,-0.004293,Reflation,12,1281838.43,108.53
2019-05-15,1289615.44,-0.004809,Reflation,11,1188061.24,70.92
2019-05-16,1279982.56,-0.00747,Reflation,12,1409529.02,136.39
2019-05-17,1277588.97,-0.00187,Reflation,11,1332719.1,30.46
2019-05-20,1276402.61,-0.000929,Reflation,12,1240070.0,88.95
2019-05-21,1274901.5,-0.001176,Reflation,11,1287406.65,64.72
2019-05-22,1279505.38,0.003611,Reflation,11,1100512.08,55.18
2019-05-23,1292382.49,0.010064,Reflation,11,1291577.46,147.08
2019-05-24,1293537.2,0.000893,Reflation,10,1152599.25,101.28
2019-05-28,1288546.48,-0.003858,Reflation,10,1567832.74,203.83
2019-05-29,1282355.47,-0.004805,Reflation,11,1258490.53,283.51
2019-05-30,1272262.82,-0.00787,Reflation,11,1207385.35,145.29
2019-05-31,1267189.91,-0.003987,Reflation,9,1062960.98,214.84
2019-06-03,1274282.61,0.005597,Reflation,11,1140738.25,108.07
2019-06-04,1276646.08,0.001855,Reflation,12,1257886.65,91.01
2019-06-05,1263747.77,-0.010103,Reflation,10,1112106.5,56.75
2019-06-06,1266046.83,0.001819,Reflation,12,1383382.4,113.06
2019-06-07,1278519.83,0.009852,Reflation,12,1561602.75,79.33
2019-06-10,1272615.86,-0.004618,Reflation,10,1377810.71,129.04
2019-06-11,1277995.35,0.004227,Reflation,9,1557553.48,145.87
2019-06-12,1268509.57,-0.007422,Reflation,10,1418565.48,111.06
2019-06-13,1271035.67,0.001991,Reflation,9,1372674.8,85.39
2019-06-14,1278902.59,0.006189,Reflation,11,1396476.53,95.58
2019-06-17,1268877.75,-0.007839,Reflation,11,1286669.7,54.5
2019-06-18,1267593.61,-0.001012,Reflation,9,1354753.62,103.16
2019-06-19,1269707.42,0.001668,Reflation,11,1245722.74,180.16
2019-06-20,1260603.24,-0.00717,Reflation,11,1329726.34,102.77
2019-06-21,1265603.24,0.003966,Reflation,11,1325243.21,107.38
2019-06-24,1269035.14,0.002712,Reflation,9,1327621.25,103.69
2019-06-25,1265386.32,-0.002875,Reflation,12,1464962.99,157.3
2019-06-26,1256216.37,-0.007247,Reflation,10,1374688.99,104.02
2019-06-27,1257628.68,0.001124,Reflation,10,1471565.51,120.68
2019-06-28,1260585.42,0.002351,Reflation,11,1622674.69,95.1
2019-07-01,1269040.76,0.006707,Reflation,12,1137992.59,150.23
2019-07-02,1283459.33,0.011362,Reflation,12,1160624.3,38.74
2019-07-03,1276243.02,-0.005623,Reflation,12,1219978.96,43.91
2019-07-05,1269884.63,-0.004982,Reflation,12,1174105.5,161.09
2019-07-08,1276726.1,0.005387,Reflation,12,1322604.29,121.33
2019-07-09,1272560.9,-0.003262,Reflation,12,1440658.3,65.94
2019-07-10,1259281.59,-0.010435,Reflation,10,1287634.4,116.83
2019-07-11,1264194.57,0.003901,Reflation,12,1522143.94,58.73
2019-07-12,1269978.18,0.004575,Reflation,9,1331316.96,103.89
2019-07-15,1279764.71,0.007706,Reflation,11,939634.31,164.36
2019-07-16,1298874.77,0.014932,Reflation,11,1218052.0,207.35
2019-07-17,1295437.01,-0.002647,Reflation,10,1277534.0,49.77
2019-07-18,1304146.18,0.006723,Reflation,10,1156411.31,117.01
2019-07-19,1299043.1,-0.003913,Reflation,12,1275268.71,81.44
2019-07-22,1302072.54,0.002332,Reflation,11,1099514.11,240.64
2019-07-23,1295144.17,-0.005321,Reflation,11,1096536.4,118.07
2019-07-24,1302128.14,0.005392,Reflation,11,962707.41,206.62
2019-07-25,1299982.07,-0.001648,Reflation,12,1188284.91,107.23
2019-07-26,1299981.81,-0.0,Reflation,9,833768.16,167.95
2019-07-29,1296744.13,-0.002491,Reflation,11,1100704.7,111.41
2019-07-30,1293188.42,-0.002742,Reflation,12,1362207.07,172.1
2019-07-31,1296891.18,0.002863,Reflation,10,1223766.99,85.78
2019-08-01,1311061.07,0.010926,Reflation,9,1609606.61,169.5
2019-08-02,1314572.79,0.002679,Reflation,10,1205947.3,181.6
2019-08-05,1323997.78,0.00717,Reflation,11,1226276.38,71.4
2019-08-06,1331749.92,0.005855,Reflation,10,1354389.53,60.76
2019-08-07,1326589.27,-0.003875,Reflation,10,1663770.51,169.44
2019-08-08,1326516.99,-5.4e-05,Reflation,12,1497017.2,104.82
2019-08-09,1330470.23,0.00298,Reflation,11,1450076.49,100.33
2019-08-12,1329397.18,-0.000807,Reflation,11,1405731.49,117.27
2019-08-13,1317593.82,-0.008879,Reflation,9,1487124.19,110.51
2019-08-14,1321777.49,0.003175,Reflation,9,1352648.71,70.72
2019-08-15,1334372.2,0.009529,Reflation,9,1238672.81,90.79
2019-08-16,1334568.45,0.000147,Reflation,10,1312911.21,79.36
2019-08-19,1336629.31,0.001544,Reflation,10,1377452.69,108.44
2019-08-20,1332434.66,-0.003138,Reflation,9,1442303.19,41.76
2019-08-21,1336459.4,0.003021,Reflation,10,1236996.7,90.01
2019-08-22,1344987.82,0.006381,Reflation,10,1340822.44,89.09
2019-08-23,1340358.94,-0.003442,Reflation,10,1395374.2,91.44
2019-08-26,1341698.34,0.000999,Reflation,11,1224069.81,105.98
2019-08-27,1334372.25,-0.00546,Reflation,11,1321522.54,56.61
2019-08-28,1323505.82,-0.008143,Reflation,11,1366473.02,136.47
2019-08-29,1316384.51,-0.005381,Reflation,10,1102218.75,81.57
2019-08-30,1332472.62,0.012221,Reflation,10,1214259.39,135.75
2019-09-03,1326376.69,-0.004575,Reflation,10,1255844.45,131.23
2019-09-04,1295576.53,-0.023221,Reflation,10,1215516.8,33.6
2019-09-05,1304773.73,0.007099,Reflation,11,1248078.49,113.61
2019-09-06,1308542.97,0.002889,Reflation,11,1224610.6,154.03
2019-09-09,1300812.75,-0.005908,Reflation,9,920795.34,91.42
2019-09-10,1302550.34,0.001336,Reflation,8,1050198.82,130.01
2019-09-11,1312245.31,0.007443,Reflation,9,1295256.07,58.03
2019-09-12,1312316.76,5.4e-05,Reflation,10,1225122.89,68.95
2019-09-13,1312213.57,-7.9e-05,Reflation,10,1396944.41,204.08
2019-09-16,1287025.45,-0.019195,Reflation,11,1294648.39,231.69
2019-09-17,1310225.76,0.018026,Reflation,10,1223288.65,70.7
2019-09-18,1314741.8,0.003447,Reflation,10,1537049.7,107.37
2019-09-19,1309359.56,-0.004094,Reflation,10,1255594.03,122.35
2019-09-20,1313189.95,0.002925,Reflation,9,1185810.61,60.62
2019-09-23,1324033.89,0.008258,Reflation,9,1326385.98,99.14
2019-09-24,1334243.77,0.007711,Reflation,9,1275137.63,110.9
2019-09-25,1336363.36,0.001589,Reflation,9,1147532.6,132.46
2019-09-26,1335645.63,-0.000537,Reflation,9,1504949.41,90.92
2019-09-27,1338058.58,0.001807,Reflation,10,1096565.89,107.05
2019-09-30,1338521.38,0.000346,Reflation,11,1157545.4,116.97
2019-10-01,1347764.16,0.006905,Reflation,10,1246526.99,121.4
2019-10-02,1362021.86,0.010579,Reflation,11,1233171.74,126.03
2019-10-03,1364328.44,0.001693,Reflation,11,1201918.84,41.83
2019-10-04,1359056.69,-0.003864,Reflation,11,1206047.36,47.26
2019-10-07,1356874.11,-0.001606,Reflation,11,1341210.0,99.14
2019-10-08,1357802.61,0.000684,Reflation,11,1447502.5,43.29
2019-10-09,1355716.81,-0.001536,Reflation,10,1358817.61,41.71
2019-10-10,1356241.26,0.000387,Reflation,9,1169361.39,87.24
2019-10-11,1345246.1,-0.008107,Reflation,10,1162018.84,35.44
2019-10-14,1358815.73,0.010087,Reflation,11,1337115.94,73.3
2019-10-15,1356472.48,-0.001724,Reflation,10,1217170.62,232.1
2019-10-16,1356711.08,0.000176,Reflation,10,1103438.24,108.04
2019-10-17,1359699.92,0.002203,Reflation,11,1232532.4,70.82
2019-10-18,1360260.23,0.000412,Reflation,11,1309010.2,81.67
2019-10-21,1351064.48,-0.00676,Reflation,11,1324192.7,48.54
2019-10-22,1353044.6,0.001466,Reflation,10,1307790.6,66.8
2019-10-23,1357946.21,0.003623,Reflation,11,1394176.26,99.0
2019-10-24,1360650.33,0.001991,Reflation,10,1290758.09,33.03
2019-10-25,1359792.63,-0.00063,Reflation,9,1554182.9,88.14
2019-10-28,1367849.36,0.005925,Reflation,10,1574494.04,113.51
2019-10-29,1360763.82,-0.00518,Reflation,10,1503102.48,126.25
2019-10-30,1359559.19,-0.000885,Reflation,12,1646361.7,162.39
2019-10-31,1380466.41,0.015378,Deflation,10,1251562.79,144.6
2019-11-01,1371180.15,-0.006727,Deflation,11,1244714.59,62.25
2019-11-04,1362449.97,-0.006367,Deflation,11,1263322.41,27.87
2019-11-05,1345184.09,-0.012673,Deflation,11,1281607.91,57.42
2019-11-06,1355911.95,0.007975,Deflation,10,1282107.6,43.51
2019-11-07,1345523.07,-0.007662,Deflation,10,1470481.99,108.86
2019-11-08,1343159.75,-0.001756,Deflation,11,1405399.12,81.96
2019-11-11,1352184.99,0.006719,Deflation,10,1548232.51,100.92
2019-11-12,1357041.46,0.003592,Deflation,11,1330374.69,86.55
2019-11-13,1360835.6,0.002796,Deflation,10,1375084.73,33.34
2019-11-14,1366416.15,0.004101,Deflation,11,1612954.15,109.64
2019-11-15,1354575.47,-0.008666,Deflation,11,1453974.5,54.14
2019-11-18,1372773.53,0.013435,Deflation,12,1562730.17,76.78
2019-11-19,1389523.59,0.012202,Deflation,11,1507568.92,41.93
2019-11-20,1380657.15,-0.006381,Deflation,10,1452609.73,70.63
2019-11-21,1370134.43,-0.007622,Deflation,9,1301649.79,100.51
2019-11-22,1359549.45,-0.007726,Deflation,8,1381991.05,82.7
2019-11-25,1369216.83,0.007111,Deflation,8,1456125.95,102.82
2019-11-26,1380220.54,0.008036,Deflation,11,1407901.36,130.89
2019-11-27,1375354.29,-0.003526,Deflation,9,1490155.31,110.45
2019-11-29,1388919.66,0.009863,Deflation,9,1453486.79,86.21
2019-12-02,1389465.63,0.000393,Goldilocks,11,1695820.69,78.15
2019-12-03,1406122.8,0.011988,Goldilocks,10,1655636.0,94.1
2019-12-04,1390656.6,-0.010999,Goldilocks,10,1543431.62,81.62
2019-12-05,1392718.75,0.001483,Goldilocks,11,1464685.13,70.74
2019-12-06,1372417.57,-0.014577,Goldilocks,11,1557581.01,60.46
2019-12-09,1363996.2,-0.006136,Goldilocks,11,1362552.67,85.96
2019-12-10,1369075.29,0.003724,Goldilocks,11,1642227.27,142.6
2019-12-11,1368519.09,-0.000406,Goldilocks,11,1755235.0,91.49
2019-12-12,1369983.97,0.00107,Goldilocks,12,1878573.63,141.94
2019-12-13,1379779.09,0.00715,Goldilocks,11,2007721.15,95.6
2019-12-16,1361017.09,-0.013598,Goldilocks,11,1650965.52,108.62
2019-12-17,1357583.19,-0.002523,Goldilocks,11,1724631.25,67.58
2019-12-18,1355246.97,-0.001721,Goldilocks,10,1531087.37,50.77
2019-12-19,1352389.23,-0.002109,Goldilocks,11,1576744.21,115.32
2019-12-20,1353057.03,0.000494,Goldilocks,11,1806751.03,133.0
2019-12-23,1360513.43,0.005511,Goldilocks,11,1743962.5,97.83
2019-12-24,1365438.19,0.00362,Goldilocks,9,1555036.99,146.65
2019-12-26,1375267.09,0.007198,Goldilocks,11,1702540.65,188.71
2019-12-27,1375965.02,0.000507,Goldilocks,11,1837710.59,170.69
2019-12-30,1377155.14,0.000865,Goldilocks,11,1468927.13,220.87
2019-12-31,1381906.68,0.00345,Deflation,11,1460814.89,147.86
2020-01-02,1379199.69,-0.001959,Deflation,10,1280120.2,140.32
2020-01-03,1385075.01,0.00426,Deflation,10,1237533.55,172.27
2020-01-06,1383320.57,-0.001267,Deflation,11,1168843.56,164.42
2020-01-07,1387738.35,0.003194,Deflation,10,1222266.99,172.58
2020-01-08,1377652.65,-0.007268,Deflation,11,1274925.29,163.9
2020-01-09,1383306.24,0.004104,Deflation,9,1151497.48,115.14
2020-01-10,1386549.11,0.002344,Deflation,8,1198192.81,50.15
2020-01-13,1383470.78,-0.00222,Deflation,9,1286044.39,76.93
2020-01-14,1384010.71,0.00039,Deflation,8,1280850.21,92.87
2020-01-15,1386074.31,0.001491,Deflation,9,1259276.41,162.6
2020-01-16,1389533.92,0.002496,Deflation,10,1258749.41,63.4
2020-01-17,1377354.94,-0.008765,Deflation,8,1141119.04,54.89
2020-01-21,1374859.2,-0.001812,Deflation,9,1104103.5,74.43
2020-01-22,1355271.47,-0.014247,Deflation,9,944295.81,79.52
2020-01-23,1351289.96,-0.002938,Deflation,8,951384.99,53.32
2020-01-24,1339071.5,-0.009042,Deflation,10,1030589.1,75.97
2020-01-27,1343557.66,0.00335,Deflation,10,1045153.75,88.71
2020-01-28,1352337.14,0.006534,Deflation,10,1096525.52,92.85
2020-01-29,1354112.66,0.001313,Deflation,8,1038739.0,69.47
2020-01-30,1342247.77,-0.008762,Deflation,11,1334139.21,78.88
2020-01-31,1340343.42,-0.001419,Deflation,11,1380788.02,88.65
2020-02-03,1342063.4,0.001283,Deflation,10,1219725.2,96.05
2020-02-04,1324678.5,-0.012954,Deflation,12,1238773.09,124.12
2020-02-05,1341711.67,0.012858,Deflation,10,1241973.51,127.82
2020-02-06,1351553.38,0.007335,Deflation,10,1172247.02,92.3
2020-02-07,1356532.23,0.003684,Deflation,10,1092710.21,59.37
2020-02-10,1345654.93,-0.008018,Deflation,11,1270194.28,92.01
2020-02-11,1347676.02,0.001502,Deflation,10,1438734.85,65.27
2020-02-12,1360780.88,0.009724,Deflation,10,1232891.39,114.81
2020-02-13,1354261.37,-0.004791,Deflation,10,1360991.18,100.87
2020-02-14,1360582.91,0.004668,Deflation,9,983306.35,153.05
2020-02-18,1375893.38,0.011253,Deflation,11,1011324.9,170.26
2020-02-19,1375104.95,-0.000573,Deflation,9,1230646.47,134.74
2020-02-20,1372635.36,-0.001796,Deflation,10,1112474.8,108.25
2020-02-21,1371328.36,-0.000952,Deflation,10,1067554.6,98.91
2020-02-24,1375039.55,0.002706,Deflation,9,1269487.24,276.0
2020-02-25,1369468.94,-0.004051,Deflation,12,1713580.04,176.22
2020-02-26,1365141.82,-0.00316,Deflation,11,1616752.94,164.71
2020-02-27,1362036.97,-0.002274,Deflation,10,1525151.96,103.22
2020-02-28,1356062.92,-0.004386,Deflation,11,1759417.39,185.22
2020-03-02,1374489.22,0.013588,Deflation,10,1722437.63,232.82
2020-03-03,1385372.63,0.007918,Deflation,10,1575797.53,72.93
2020-03-04,1377564.93,-0.005636,Deflation,9,1519407.89,117.23
2020-03-05,1386096.8,0.006193,Deflation,11,1637544.39,87.63
2020-03-06,1397991.21,0.008581,Deflation,11,1633208.29,102.39
2020-03-09,1296471.8,-0.072618,Deflation,10,1387614.19,110.92
2020-03-10,1323966.79,0.021208,Deflation,11,1475458.19,70.81
2020-03-11,1320979.39,-0.002256,Deflation,11,1471394.21,23.37
2020-03-12,1263034.26,-0.043865,Deflation,12,1401237.6,112.57
2020-03-13,1202502.31,-0.047926,Deflation,12,1362305.09,68.43
2020-03-16,1145096.0,-0.047739,Deflation,11,1248863.35,51.5
2020-03-17,1148880.67,0.003305,Deflation,12,1375129.69,49.03
2020-03-18,1100052.77,-0.0425,Deflation,12,1199943.01,62.2
2020-03-19,1160821.41,0.055242,Deflation,12,1265795.4,57.16
2020-03-20,1139485.74,-0.01838,Deflation,12,1241993.16,48.32
2020-03-23,1131441.67,-0.007059,Deflation,12,1092251.86,52.99
2020-03-24,1193156.32,0.054545,Deflation,11,1146130.35,35.23
2020-03-25,1282141.66,0.07458,Deflation,11,1317384.8,41.61
2020-03-26,1259098.64,-0.017972,Deflation,12,1349932.79,36.03
2020-03-27,1254666.98,-0.00352,Deflation,12,1218658.01,48.26
2020-03-30,1230115.33,-0.019568,Deflation,12,1314645.62,65.25
2020-03-31,1246743.17,0.013517,Deflation,11,1227894.4,100.54
2020-04-01,1241043.31,-0.004572,Deflation,11,1201850.68,44.67
2020-04-02,1330417.51,0.072015,Deflation,11,1337688.4,65.0
2020-04-03,1368672.99,0.028754,Deflation,12,1380849.71,129.52
2020-04-06,1354273.42,-0.010521,Deflation,11,1180834.19,88.49
2020-04-07,1326038.83,-0.020849,Deflation,11,1204122.1,85.23
2020-04-08,1335650.39,0.007248,Deflation,11,1245339.3,140.33
2020-04-09,1334325.34,-0.000992,Deflation,11,1394719.93,147.91
2020-04-13,1344608.62,0.007707,Deflation,11,1168362.7,242.72
2020-04-14,1335235.2,-0.006971,Deflation,12,1352648.7,191.53
2020-04-15,1339262.34,0.003016,Deflation,11,1359573.3,135.2
2020-04-16,1360002.62,0.015486,Deflation,11,1391894.21,76.71
2020-04-17,1356845.76,-0.002321,Deflation,12,1623687.08,152.58
2020-04-20,1117126.39,-0.176674,Deflation,11,1364384.65,143.83
2020-04-21,1140151.07,0.020611,Deflation,12,1320740.59,74.69
2020-04-22,1176402.54,0.031795,Deflation,9,1155408.48,155.86
2020-04-23,1188257.18,0.010077,Deflation,11,1186949.38,39.76
2020-04-24,1179271.87,-0.007562,Deflation,11,1348501.62,167.08
2020-04-27,1139125.26,-0.034044,Deflation,11,1331468.99,57.12
2020-04-28,1132616.67,-0.005714,Deflation,9,1341821.2,88.68
2020-04-29,1144563.08,0.010548,Deflation,11,1216845.26,85.4
2020-04-30,1164285.66,0.017232,Stagflation,10,1402310.5,82.05
2020-05-01,1150558.72,-0.01179,Stagflation,12,1294810.86,68.63
2020-05-04,1118067.87,-0.028239,Stagflation,11,1374068.88,89.12
2020-05-05,1103315.56,-0.013194,Stagflation,10,1323274.91,112.47
2020-05-06,1106970.64,0.003313,Stagflation,10,1354136.94,64.89
2020-05-07,1110561.41,0.003244,Stagflation,12,1474775.1,70.15
2020-05-08,1107723.77,-0.002555,Stagflation,11,1467368.8,56.54
2020-05-11,1116714.32,0.008116,Stagflation,12,1383284.0,146.85
2020-05-12,1119513.42,0.002507,Stagflation,11,1280360.12,59.11
2020-05-13,1130942.64,0.010209,Stagflation,10,1334735.61,80.7
2020-05-14,1109998.46,-0.018519,Stagflation,10,1283290.01,127.78
2020-05-15,1108028.63,-0.001775,Stagflation,10,1165020.49,144.39
2020-05-18,1115087.48,0.006371,Stagflation,11,1079017.91,108.06
2020-05-19,1117699.46,0.002342,Stagflation,12,1146971.1,72.78
2020-05-20,1116347.65,-0.001209,Stagflation,9,1034875.35,156.99
