date,nav,daily_return,regime,n_positions,gross_exposure,costs
2018-10-10,1401400.55,-0.007791,Goldilocks,11,1627160.4,47.58
2018-10-11,1371006.31,-0.021688,Goldilocks,12,1775377.19,44.08
2018-10-12,1378529.34,0.005487,Goldilocks,12,1751447.6,45.83
2018-10-15,1377873.48,-0.000476,Goldilocks,11,1745461.34,33.14
2018-10-16,1388556.63,0.007753,Goldilocks,11,1753072.1,38.85
2018-10-17,1379385.06,-0.006605,Goldilocks,12,1888505.99,31.47
2018-10-18,1376059.13,-0.002411,Goldilocks,11,1816103.2,61.14
2018-10-19,1374697.1,-0.00099,Goldilocks,10,1686613.6,37.42
2018-10-22,1378826.23,0.003004,Goldilocks,12,1648259.98,122.27
2018-10-23,1353551.08,-0.018331,Goldilocks,10,1595989.5,93.14
2018-10-24,1353993.39,0.000327,Goldilocks,9,1721409.16,46.81
2018-10-25,1360495.68,0.004802,Goldilocks,10,1621287.06,35.12
2018-10-26,1363977.12,0.002559,Goldilocks,9,1662594.99,46.52
2018-10-29,1365864.84,0.001384,Goldilocks,10,1568784.67,37.66
2018-10-30,1372316.54,0.004724,Goldilocks,9,1489300.92,61.57
2018-10-31,1373543.84,0.000894,Deflation,12,1481892.61,80.63
2018-11-01,1347608.39,-0.018882,Deflation,11,1491984.59,96.47
2018-11-02,1328688.26,-0.01404,Deflation,11,1623422.2,76.73
2018-11-05,1339240.47,0.007942,Deflation,12,1504194.41,67.47
2018-11-06,1346169.75,0.005174,Deflation,12,1640750.19,40.91
2018-11-07,1339568.8,-0.004904,Deflation,11,1485999.18,86.95
2018-11-08,1331041.91,-0.006365,Deflation,9,1379070.19,82.5
2018-11-09,1343456.09,0.009327,Deflation,10,1305802.46,94.83
2018-11-12,1343740.18,0.000211,Deflation,10,1210153.41,37.37
2018-11-13,1317187.25,-0.01976,Deflation,12,1472310.88,111.02
2018-11-14,1329046.48,0.009003,Deflation,10,1664631.88,114.11
2018-11-15,1309807.31,-0.014476,Deflation,10,1594645.73,74.71
2018-11-16,1303266.81,-0.004993,Deflation,11,1526617.38,41.23
2018-11-19,1306089.09,0.002166,Deflation,9,1483927.1,80.9
2018-11-20,1283694.17,-0.017147,Deflation,10,1603679.79,65.12
2018-11-21,1275070.47,-0.006718,Deflation,11,1736058.97,32.7
2018-11-23,1253954.05,-0.016561,Deflation,10,1394658.53,107.23
2018-11-26,1260264.69,0.005033,Deflation,9,1294707.71,84.56
2018-11-27,1271155.51,0.008642,Deflation,10,1584575.51,91.78
2018-11-28,1248395.18,-0.017905,Deflation,10,1363154.11,141.91
2018-11-29,1253916.04,0.004422,Deflation,9,1226507.41,116.45
2018-11-30,1252881.63,-0.000825,Deflation,8,1006622.24,53.53
2018-12-03,1257033.66,0.003314,Deflation,9,1150582.8,41.97
2018-12-04,1263123.87,0.004845,Deflation,9,1155754.11,69.37
2018-12-06,1248244.58,-0.01178,Deflation,10,960065.6,94.5
2018-12-07,1262519.69,0.011436,Deflation,9,1111440.9,98.08
2018-12-10,1251878.74,-0.008428,Deflation,10,926865.95,90.28
2018-12-11,1242172.79,-0.007753,Deflation,10,1061424.51,64.89
2018-12-12,1239369.68,-0.002257,Deflation,10,983912.12,84.61
2018-12-13,1245575.84,0.005008,Deflation,9,1127986.51,81.44
2018-12-14,1235176.12,-0.008349,Deflation,9,1280321.43,58.42
2018-12-17,1212295.52,-0.018524,Deflation,11,1359688.21,88.96
2018-12-18,1250208.61,0.031274,Deflation,10,1217748.3,92.11
2018-12-19,1240186.94,-0.008016,Deflation,9,952998.65,93.93
2018-12-20,1230279.68,-0.007989,Deflation,8,1151362.78,101.9
2018-12-21,1257623.79,0.022226,Deflation,9,1257469.34,74.09
2018-12-24,1233394.31,-0.019266,Deflation,10,1363570.49,55.49
2018-12-26,1241964.91,0.006949,Deflation,11,1430185.98,89.01
2018-12-27,1251865.3,0.007972,Deflation,9,1486526.75,78.28
2018-12-28,1214831.06,-0.029583,Deflation,10,1404728.29,65.6
2018-12-31,1187446.67,-0.022542,Deflation,9,1408999.81,82.72
2019-01-02,1187627.57,0.000152,Deflation,11,1455387.39,80.97
2019-01-03,1188178.57,0.000464,Deflation,10,1078981.49,102.92
2019-01-04,1186742.62,-0.001209,Deflation,11,1528637.73,112.34
2019-01-07,1182285.84,-0.003755,Deflation,10,1362398.12,122.64
2019-01-08,1180852.32,-0.001212,Deflation,10,1411824.95,93.17
2019-01-09,1174746.57,-0.005171,Deflation,11,1546613.39,113.9
2019-01-10,1174597.91,-0.000127,Deflation,11,1424265.11,83.22
2019-01-11,1184391.9,0.008338,Deflation,12,1502523.05,96.8
2019-01-14,1226583.88,0.035623,Deflation,12,1488683.09,34.25
2019-01-15,1211295.88,-0.012464,Deflation,11,1416754.43,48.39
2019-01-16,1199657.77,-0.009608,Deflation,11,1310236.77,22.29
2019-01-17,1201887.5,0.001859,Deflation,10,1276694.6,82.94
2019-01-18,1193939.6,-0.006613,Deflation,12,1361085.69,150.4
2019-01-22,1192610.52,-0.001113,Deflation,12,1418143.18,78.09
2019-01-23,1190467.5,-0.001797,Deflation,11,1348487.99,37.6
2019-01-24,1191702.22,0.001037,Deflation,12,1293296.1,90.67
2019-01-25,1184335.3,-0.006182,Deflation,12,1449740.39,88.66
2019-01-28,1202383.74,0.015239,Deflation,11,1364906.61,80.89
2019-01-29,1184983.95,-0.014471,Deflation,12,1409279.62,56.56
2019-01-30,1173286.44,-0.009871,Deflation,12,1486106.51,63.15
2019-01-31,1170899.21,-0.002035,Stagflation,12,1612102.11,121.83
2019-02-01,1163625.61,-0.006212,Stagflation,12,1623542.51,58.6
2019-02-04,1166519.12,0.002487,Stagflation,11,1573338.93,62.5
2019-02-05,1167369.5,0.000729,Stagflation,12,1550231.78,78.23
2019-02-06,1162733.25,-0.003972,Stagflation,11,1664032.09,89.95
2019-02-07,1165214.33,0.002134,Stagflation,10,1506830.71,138.91
2019-02-08,1166771.64,0.001336,Stagflation,10,1583861.58,44.79
2019-02-11,1179931.33,0.011279,Stagflation,10,1434498.81,97.58
2019-02-12,1186789.35,0.005812,Stagflation,11,1583238.78,32.03
2019-02-13,1176264.17,-0.008869,Stagflation,11,1627690.8,16.06
2019-02-14,1175099.44,-0.00099,Stagflation,10,1588877.01,76.52
2019-02-15,1176528.33,0.001216,Stagflation,10,1604066.05,70.32
2019-02-19,1166345.98,-0.008655,Stagflation,11,1625232.54,44.56
2019-02-20,1149243.76,-0.014663,Stagflation,11,1660159.81,28.75
2019-02-21,1156590.16,0.006392,Stagflation,8,1456420.77,71.28
2019-02-22,1144943.44,-0.01007,Stagflation,10,1483993.1,61.11
2019-02-25,1159522.29,0.012733,Stagflation,11,1580125.4,54.63
2019-02-26,1161691.44,0.001871,Stagflation,10,1493346.6,28.66
2019-02-27,1146859.83,-0.012767,Stagflation,11,1494753.01,59.71
2019-02-28,1145045.42,-0.001582,Deflation,10,1376870.61,96.81
2019-03-01,1147681.2,0.002302,Deflation,10,1404529.99,77.97
2019-03-04,1145212.68,-0.002151,Deflation,11,1329243.11,141.64
2019-03-05,1141846.18,-0.00294,Deflation,11,1235503.63,66.58
2019-03-06,1147615.16,0.005052,Deflation,11,1180708.66,62.69
2019-03-07,1146523.59,-0.000951,Deflation,11,1155232.96,49.26
2019-03-08,1149360.63,0.002474,Deflation,12,1266650.0,68.8
2019-03-11,1143277.1,-0.005293,Deflation,11,1093580.81,81.72
2019-03-12,1142561.89,-0.000626,Deflation,10,1148916.65,122.23
2019-03-13,1139657.58,-0.002542,Deflation,11,1209532.99,68.49
2019-03-14,1143543.98,0.00341,Deflation,11,1297538.84,66.42
2019-03-15,1135110.61,-0.007375,Deflation,11,1505862.22,103.67
2019-03-18,1137598.22,0.002192,Deflation,10,1275610.61,81.39
2019-03-19,1136537.24,-0.000933,Deflation,10,1276752.01,32.16
2019-03-20,1132649.5,-0.003421,Deflation,11,1205947.4,64.16
2019-03-21,1131737.96,-0.000805,Deflation,10,1247599.41,76.14
2019-03-22,1130743.7,-0.000879,Deflation,11,1193388.4,48.47
2019-03-25,1134443.01,0.003272,Deflation,12,1175424.36,52.95
2019-03-26,1126569.75,-0.00694,Deflation,11,948091.16,73.65
2019-03-27,1120404.56,-0.005473,Deflation,10,943389.01,65.85
2019-03-28,1095049.18,-0.022631,Deflation,10,927933.8,59.82
2019-03-29,1095512.11,0.000423,Deflation,9,1141439.4,71.66
2019-04-01,1109391.67,0.012669,Stagflation,10,1175898.8,88.48
2019-04-02,1106405.95,-0.002691,Stagflation,11,1215300.81,87.52
2019-04-03,1097432.92,-0.00811,Stagflation,10,1288796.27,52.45
2019-04-04,1090821.04,-0.006025,Stagflation,9,1133576.09,92.67
2019-04-05,1095549.76,0.004335,Stagflation,10,1160140.69,72.17
2019-04-08,1094293.69,-0.001147,Stagflation,10,1174652.22,59.87
2019-04-09,1093526.98,-0.000701,Stagflation,10,1123581.8,56.83
2019-04-10,1092373.6,-0.001055,Stagflation,9,1035121.91,58.89
2019-04-11,1088137.23,-0.003878,Stagflation,9,1181361.81,65.47
2019-04-12,1085847.64,-0.002104,Stagflation,10,1109511.0,94.38
2019-04-15,1079980.4,-0.005403,Stagflation,10,1125666.59,27.63
2019-04-16,1075940.14,-0.003741,Stagflation,11,1139877.16,45.48
2019-04-17,1079955.02,0.003732,Stagflation,11,1024607.74,85.41
2019-04-18,1082653.19,0.002498,Stagflation,10,1441988.51,169.42
2019-04-22,1075489.11,-0.006617,Stagflation,8,1272263.76,108.08
2019-04-23,1070853.44,-0.00431,Stagflation,10,1345348.99,78.16
2019-04-24,1076181.29,0.004975,Stagflation,10,1223784.99,58.15
2019-04-25,1082909.45,0.006252,Stagflation,11,1403156.45,98.85
2019-04-26,1090521.79,0.00703,Stagflation,11,1282226.6,135.7
2019-04-29,1088089.88,-0.00223,Stagflation,12,1223323.89,42.11
2019-04-30,1084198.65,-0.003576,Reflation,11,1058371.9,74.85
2019-05-01,1085083.65,0.000816,Reflation,12,1077752.29,52.49
2019-05-02,1085112.69,2.7e-05,Reflation,10,1013651.6,79.05
2019-05-03,1088784.17,0.003383,Reflation,11,985358.98,59.62
2019-05-06,1087311.2,-0.001353,Reflation,11,1065986.7,41.28
2019-05-07,1094424.36,0.006542,Reflation,12,1196294.59,54.14
2019-05-08,1090646.28,-0.003452,Reflation,12,1156829.4,28.27
2019-05-09,1086850.35,-0.00348,Reflation,12,1068907.99,22.33
2019-05-10,1095690.95,0.008134,Reflation,12,1106060.51,59.4
2019-05-13,1094778.41,-0.000833,Reflation,11,961937.91,50.09
2019-05-14,1093583.16,-0.001092,Reflation,11,1119666.13,65.25
2019-05-15,1083180.6,-0.009512,Reflation,11,1148270.99,47.06
2019-05-16,1070950.88,-0.011291,Reflation,8,922101.61,70.72
2019-05-17,1070299.49,-0.000608,Reflation,10,982470.6,28.39
2019-05-20,1072277.83,0.001848,Reflation,12,1091077.5,76.25
2019-05-21,1070269.91,-0.001873,Reflation,12,1112103.9,21.76
2019-05-22,1076873.13,0.00617,Reflation,11,1189971.08,64.1
2019-05-23,1094933.99,0.016772,Reflation,12,999262.66,103.08
2019-05-24,1092240.52,-0.00246,Reflation,10,1013356.6,58.27
2019-05-28,1081350.36,-0.00997,Reflation,10,1033331.64,91.97
2019-05-29,1081828.61,0.000442,Reflation,10,1131293.24,124.74
2019-05-30,1087270.15,0.00503,Reflation,11,1261971.45,88.47
2019-05-31,1105410.61,0.016684,Reflation,12,1180865.59,112.8
2019-06-03,1122064.15,0.015065,Reflation,12,1181535.44,48.85
2019-06-04,1122260.21,0.000175,Reflation,12,1185363.81,33.34
2019-06-05,1130993.55,0.007782,Reflation,12,1237816.21,29.24
2019-06-06,1126670.13,-0.003823,Reflation,12,1496539.0,56.64
2019-06-07,1122356.46,-0.003829,Reflation,11,1440792.31,63.2
2019-06-10,1122785.59,0.000382,Reflation,11,1513124.21,75.09
2019-06-11,1120761.45,-0.001803,Reflation,10,1478636.83,83.31
2019-06-12,1138548.13,0.01587,Reflation,11,1444493.49,64.46
2019-06-13,1130618.05,-0.006965,Reflation,11,1456929.5,15.06
2019-06-14,1131644.72,0.000908,Reflation,11,1498375.03,47.54
2019-06-17,1132849.33,0.001064,Reflation,11,1460555.1,35.35
2019-06-18,1118452.69,-0.012708,Reflation,11,1348184.91,66.84
2019-06-19,1126214.49,0.00694,Reflation,10,1206166.78,49.56
2019-06-20,1108486.73,-0.015741,Reflation,10,1230935.44,45.85
2019-06-21,1107090.32,-0.00126,Reflation,10,1391184.8,59.07
2019-06-24,1112081.66,0.004509,Reflation,10,1353748.05,66.13
2019-06-25,1105881.84,-0.005575,Reflation,10,1271421.23,72.68
2019-06-26,1096502.55,-0.008481,Reflation,10,1361162.59,93.61
2019-06-27,1097936.89,0.001308,Reflation,10,1326953.26,66.73
2019-06-28,1106458.46,0.007761,Reflation,11,1324430.44,91.77
2019-07-01,1111412.41,0.004477,Reflation,10,1062735.84,80.12
2019-07-02,1127921.59,0.014854,Reflation,10,1139213.55,33.73
2019-07-03,1123521.1,-0.003901,Reflation,11,1067352.06,64.11
2019-07-05,1109929.5,-0.012097,Reflation,11,1047857.5,85.89
2019-07-08,1116937.79,0.006314,Reflation,11,978786.7,59.51
2019-07-09,1112387.58,-0.004074,Reflation,10,887445.25,52.16
2019-07-10,1103182.5,-0.008275,Reflation,9,949043.9,61.93
2019-07-11,1104907.13,0.001563,Reflation,9,955699.95,25.83
2019-07-12,1106893.72,0.001798,Reflation,10,1134305.46,41.41
2019-07-15,1117103.88,0.009224,Reflation,10,1021848.06,59.24
2019-07-16,1126461.02,0.008376,Reflation,9,1078035.9,45.27
2019-07-17,1133093.75,0.005888,Reflation,9,1106153.6,7.56
2019-07-18,1141607.45,0.007514,Reflation,11,1175362.81,83.51
2019-07-19,1136305.33,-0.004644,Reflation,10,1024172.96,43.72
2019-07-22,1140650.0,0.003823,Reflation,11,1081071.3,133.42
2019-07-23,1135673.54,-0.004363,Reflation,12,1000080.4,46.36
2019-07-24,1146551.94,0.009579,Reflation,11,1147735.21,90.41
2019-07-25,1139530.14,-0.006124,Reflation,11,1123312.81,40.36
2019-07-26,1138724.13,-0.000707,Reflation,11,971163.36,47.4
2019-07-29,1142432.47,0.003257,Reflation,12,1145818.45,53.76
2019-07-30,1131286.44,-0.009756,Reflation,11,933190.3,69.91
2019-07-31,1129331.11,-0.001728,Reflation,10,918520.49,59.13
2019-08-01,1141663.15,0.01092,Reflation,10,1222622.6,93.87
2019-08-02,1141632.33,-2.7e-05,Reflation,11,1066240.4,80.52
2019-08-05,1156042.18,0.012622,Reflation,11,1103542.4,30.34
2019-08-06,1164402.08,0.007231,Reflation,10,1076169.11,16.42
2019-08-07,1181743.53,0.014893,Reflation,11,1297560.91,52.73
2019-08-08,1168152.79,-0.011501,Reflation,11,1213135.81,27.86
2019-08-09,1158207.64,-0.008514,Reflation,9,1099252.99,31.93
2019-08-12,1160737.13,0.002184,Reflation,11,1174874.0,62.93
2019-08-13,1141964.26,-0.016173,Reflation,10,1081463.89,59.2
2019-08-14,1145440.19,0.003044,Reflation,10,1123726.65,36.48
2019-08-15,1156238.93,0.009428,Reflation,10,1108098.2,38.05
2019-08-16,1155028.59,-0.001047,Reflation,12,1222938.8,96.36
2019-08-19,1151858.56,-0.002745,Reflation,10,1117196.49,64.12
2019-08-20,1149326.83,-0.002198,Reflation,11,1168883.79,36.43
2019-08-21,1151612.98,0.001989,Reflation,11,1027366.19,51.45
2019-08-22,1157788.42,0.005362,Reflation,11,1090516.59,22.68
2019-08-23,1163484.49,0.00492,Reflation,11,985670.8,21.73
2019-08-26,1168689.33,0.004473,Reflation,11,984777.81,45.16
2019-08-27,1167384.0,-0.001117,Reflation,10,998823.85,50.3
2019-08-28,1165256.56,-0.001822,Reflation,10,1094072.81,73.99
2019-08-29,1159617.11,-0.00484,Reflation,11,1096284.15,71.85
2019-08-30,1185319.42,0.022164,Reflation,12,1010719.69,84.63
2019-09-03,1206865.43,0.018177,Reflation,12,1102446.94,52.6
2019-09-04,1190804.63,-0.013308,Reflation,12,950397.71,44.16
2019-09-05,1182499.02,-0.006975,Reflation,12,1125806.0,52.55
2019-09-06,1170897.29,-0.009811,Reflation,12,1095326.01,56.72
2019-09-09,1162117.89,-0.007498,Reflation,11,985197.59,40.8
2019-09-10,1162288.64,0.000147,Reflation,11,1146892.77,39.86
2019-09-11,1171910.83,0.008279,Reflation,11,1107652.96,19.1
2019-09-12,1183288.37,0.009709,Reflation,11,1162185.15,28.46
2019-09-13,1182639.84,-0.000548,Reflation,8,1094514.71,143.29
2019-09-16,1131712.77,-0.043062,Reflation,11,986366.89,116.54
2019-09-17,1155044.13,0.020616,Reflation,11,904931.65,36.4
2019-09-18,1158612.9,0.00309,Reflation,12,1116079.0,59.65
2019-09-19,1159542.65,0.000802,Reflation,11,997420.72,104.04
2019-09-20,1162024.68,0.002141,Reflation,11,1002282.4,67.28
2019-09-23,1167285.95,0.004528,Reflation,12,1263169.59,57.78
2019-09-24,1178424.86,0.009543,Reflation,11,960303.79,94.87
2019-09-25,1174338.8,-0.003467,Reflation,11,1020941.2,48.65
2019-09-26,1174181.14,-0.000134,Reflation,11,1019142.61,33.26
2019-09-27,1174064.04,-0.0001,Reflation,11,1150066.19,52.7
2019-09-30,1172981.55,-0.000922,Reflation,10,1075475.65,61.0
2019-10-01,1184107.93,0.009486,Reflation,10,1107146.39,82.75
2019-10-02,1196815.91,0.010732,Reflation,10,1161060.0,46.41
2019-10-03,1198717.76,0.001589,Reflation,11,1088271.3,29.35
2019-10-04,1191294.03,-0.006193,Reflation,11,1142581.05,28.24
2019-10-07,1187731.01,-0.002991,Reflation,11,1047408.5,53.08
2019-10-08,1190348.14,0.002203,Reflation,11,1018534.45,28.67
2019-10-09,1189422.17,-0.000778,Reflation,11,1050860.4,23.53
2019-10-10,1188860.04,-0.000473,Reflation,11,1089180.39,55.24
2019-10-11,1179233.57,-0.008097,Reflation,11,1043266.09,18.75
2019-10-14,1188268.37,0.007662,Reflation,11,1025806.04,42.61
2019-10-15,1189290.78,0.00086,Reflation,10,1242066.02,98.33
2019-10-16,1186560.29,-0.002296,Reflation,10,1073067.89,45.1
2019-10-17,1184862.44,-0.001431,Reflation,11,1163112.39,52.34
2019-10-18,1185614.14,0.000634,Reflation,9,1128153.89,39.3
2019-10-21,1187181.35,0.001322,Reflation,9,1160257.4,12.78
2019-10-22,1181863.81,-0.004479,Reflation,11,1223031.59,28.15
2019-10-23,1174635.19,-0.006116,Reflation,11,1172567.51,24.48
2019-10-24,1173085.72,-0.001319,Reflation,11,1284667.59,31.37
2019-10-25,1172209.53,-0.000747,Reflation,11,1342451.15,35.87
2019-10-28,1173747.14,0.001312,Reflation,11,1268056.95,66.01
2019-10-29,1170389.44,-0.002861,Reflation,11,1204990.99,39.41
2019-10-30,1172376.73,0.001698,Reflation,11,1284163.2,38.49
2019-10-31,1185739.93,0.011398,Deflation,11,1107357.39,42.12
2019-11-01,1177940.68,-0.006578,Deflation,11,1120712.09,20.03
2019-11-04,1169496.49,-0.007169,Deflation,10,988223.01,36.88
2019-11-05,1155484.71,-0.011981,Deflation,10,1088305.2,41.11
2019-11-06,1163828.06,0.007221,Deflation,10,1068815.11,38.22
2019-11-07,1154190.4,-0.008281,Deflation,10,1154075.59,40.14
2019-11-08,1151575.87,-0.002265,Deflation,10,1177805.22,27.47
2019-11-11,1159331.89,0.006735,Deflation,11,1393807.9,50.74
2019-11-12,1164880.97,0.004786,Deflation,11,1250948.69,29.14
2019-11-13,1169433.33,0.003908,Deflation,11,1178686.48,40.37
2019-11-14,1176171.47,0.005762,Deflation,11,1412840.15,103.54
2019-11-15,1167458.05,-0.007408,Deflation,11,1419588.5,51.88
2019-11-18,1183647.52,0.013867,Deflation,12,1369449.67,38.47
2019-11-19,1194483.16,0.009154,Deflation,11,1371859.46,25.35
2019-11-20,1188932.13,-0.004647,Deflation,11,1423443.83,22.82
2019-11-21,1184458.62,-0.003763,Deflation,12,1442657.09,68.0
2019-11-22,1173281.26,-0.009437,Deflation,12,1478238.15,54.38
2019-11-25,1182371.97,0.007748,Deflation,12,1538472.56,43.49
2019-11-26,1191830.18,0.007999,Deflation,11,1385048.26,35.3
2019-11-27,1186315.31,-0.004627,Deflation,11,1288594.55,86.08
2019-11-29,1196886.82,0.008911,Deflation,11,1492662.1,65.81
2019-12-02,1195720.1,-0.000975,Goldilocks,11,1489906.94,66.64
2019-12-03,1206820.7,0.009284,Goldilocks,11,1501499.3,57.42
2019-12-04,1195646.02,-0.00926,Goldilocks,11,1499456.52,64.1
2019-12-05,1197082.72,0.001202,Goldilocks,11,1460984.83,42.5
2019-12-06,1181740.48,-0.012816,Goldilocks,11,1439207.3,30.41
2019-12-09,1179499.93,-0.001896,Goldilocks,10,1251972.77,39.79
2019-12-10,1182343.86,0.002411,Goldilocks,11,1333521.01,44.17
2019-12-11,1184513.13,0.001835,Goldilocks,11,1411307.3,41.62
2019-12-12,1180877.94,-0.003069,Goldilocks,10,1440971.98,78.4
2019-12-13,1185155.24,0.003622,Goldilocks,10,1397535.65,48.72
2019-12-16,1172387.15,-0.010773,Goldilocks,10,1511923.42,70.69
2019-12-17,1172149.35,-0.000203,Goldilocks,10,1502926.75,30.49
2019-12-18,1172468.39,0.000272,Goldilocks,10,1266004.48,94.01
2019-12-19,1174085.16,0.001379,Goldilocks,9,1237557.81,53.57
2019-12-20,1170385.66,-0.003151,Goldilocks,11,1417384.92,86.29
2019-12-23,1181601.98,0.009583,Goldilocks,11,1561778.5,46.71
2019-12-24,1188718.19,0.006023,Goldilocks,10,1145932.74,84.71
2019-12-26,1194671.01,0.005008,Goldilocks,11,1338836.65,75.38
2019-12-27,1199448.51,0.003999,Goldilocks,10,1315332.99,105.13
2019-12-30,1199468.7,1.7e-05,Goldilocks,10,1339544.52,100.8
2019-12-31,1202927.62,0.002884,Deflation,9,1036841.3,87.49
2020-01-02,1204650.77,0.001432,Deflation,8,1149350.5,65.24
2020-01-03,1224302.11,0.016313,Deflation,10,1141651.35,84.9
2020-01-06,1222491.81,-0.001479,Deflation,8,1000245.15,97.9
2020-01-07,1221547.21,-0.000773,Deflation,9,1192323.6,48.16
2020-01-08,1203803.15,-0.014526,Deflation,8,1131553.4,61.85
2020-01-09,1206961.49,0.002624,Deflation,10,1072926.29,124.59
2020-01-10,1213943.03,0.005784,Deflation,10,890971.66,59.08
2020-01-13,1213080.23,-0.000711,Deflation,10,986086.8,23.3
2020-01-14,1214119.26,0.000857,Deflation,11,1197744.8,83.97
2020-01-15,1226036.7,0.009816,Deflation,10,1216031.21,75.59
2020-01-16,1225738.8,-0.000243,Deflation,10,1065356.31,48.19
2020-01-17,1233075.21,0.005985,Deflation,11,1104647.0,46.74
2020-01-21,1233237.86,0.000132,Deflation,11,1117419.9,47.73
2020-01-22,1230749.07,-0.002018,Deflation,11,924327.19,63.6
2020-01-23,1224910.17,-0.004744,Deflation,11,1066445.0,55.9
2020-01-24,1226132.58,0.000998,Deflation,11,955427.34,59.75
2020-01-27,1220442.79,-0.00464,Deflation,11,1169272.49,66.19
2020-01-28,1219023.79,-0.001163,Deflation,10,1040968.65,76.81
2020-01-29,1220903.34,0.001542,Deflation,12,1439500.89,86.54
2020-01-30,1227232.69,0.005184,Deflation,12,1401226.81,56.66
2020-01-31,1225143.59,-0.001702,Deflation,11,1407510.12,38.31
2020-02-03,1234710.77,0.007809,Deflation,12,1489495.4,57.99
2020-02-04,1233067.41,-0.001331,Deflation,11,1189485.39,74.39
2020-02-05,1237809.75,0.003846,Deflation,11,1263295.2,54.46
2020-02-06,1235761.41,-0.001655,Deflation,11,1294593.36,36.43
2020-02-07,1247181.67,0.009241,Deflation,11,1421773.12,87.59
2020-02-10,1257720.34,0.00845,Deflation,11,1461005.46,53.67
2020-02-11,1252317.04,-0.004296,Deflation,12,1523559.31,31.5
2020-02-12,1260597.96,0.006612,Deflation,11,1164198.79,108.58
2020-02-13,1262238.93,0.001302,Deflation,11,1434190.68,133.18
2020-02-14,1254980.03,-0.005751,Deflation,10,1208256.25,102.72
2020-02-18,1265483.34,0.008369,Deflation,11,1218138.99,82.14
2020-02-19,1268251.98,0.002188,Deflation,9,1111053.7,112.07
2020-02-20,1263900.3,-0.003431,Deflation,9,1121596.4,28.97
2020-02-21,1265283.94,0.001095,Deflation,9,1203303.71,82.87
2020-02-24,1284836.28,0.015453,Deflation,9,1249780.9,122.46
2020-02-25,1281901.01,-0.002285,Deflation,8,1261507.29,129.67
2020-02-26,1285214.52,0.002585,Deflation,7,1228394.98,92.49
2020-02-27,1291903.07,0.005204,Deflation,7,1013452.5,86.42
2020-02-28,1284308.41,-0.005879,Deflation,10,1190232.19,75.17
2020-03-02,1274130.11,-0.007925,Deflation,10,1440330.52,100.1
2020-03-03,1281389.78,0.005698,Deflation,11,1291719.68,86.81
2020-03-04,1277126.15,-0.003327,Deflation,11,1346111.29,57.41
2020-03-05,1289542.94,0.009722,Deflation,11,1304886.29,44.81
2020-03-06,1328046.28,0.029858,Deflation,11,1341355.98,128.58
2020-03-09,1318988.1,-0.006821,Deflation,9,1052216.99,101.37
2020-03-10,1309933.06,-0.006865,Deflation,12,1376426.99,93.05
2020-03-11,1307957.38,-0.001508,Deflation,10,1241583.0,45.85
2020-03-12,1257748.72,-0.038387,Deflation,7,1038245.5,53.69
2020-03-13,1191030.69,-0.053046,Deflation,7,1132840.99,42.02
2020-03-16,1165144.33,-0.021734,Deflation,7,953282.01,36.11
2020-03-17,1177066.68,0.010233,Deflation,7,998209.25,37.65
2020-03-18,1175929.14,-0.000966,Deflation,8,900091.41,80.54
2020-03-19,1187111.98,0.00951,Deflation,10,1008492.41,62.55
2020-03-20,1199738.04,0.010636,Deflation,8,933817.25,42.0
2020-03-23,1228565.25,0.024028,Deflation,9,777545.1,49.3
2020-03-24,1271294.75,0.03478,Deflation,9,869518.25,41.69
2020-03-25,1322833.75,0.040541,Deflation,9,1008189.0,38.24
2020-03-26,1319669.99,-0.002392,Deflation,8,934588.99,25.77
2020-03-27,1315727.57,-0.002987,Deflation,8,890126.0,39.92
2020-03-30,1309636.16,-0.00463,Deflation,9,1008189.02,46.42
2020-03-31,1320466.86,0.00827,Deflation,9,1108290.01,44.3
2020-04-01,1300571.28,-0.015067,Deflation,8,972274.99,35.08
2020-04-02,1313177.9,0.009693,Deflation,9,958410.99,46.37
2020-04-03,1305655.69,-0.005728,Deflation,9,901887.5,75.71
2020-04-06,1311813.01,0.004716,Deflation,8,884326.0,45.2
2020-04-07,1306423.1,-0.004109,Deflation,11,1148678.51,81.65
2020-04-08,1302827.25,-0.002752,Deflation,9,1020064.0,65.54
2020-04-09,1321889.73,0.014632,Deflation,9,1000935.24,51.78
2020-04-13,1320153.96,-0.001313,Deflation,11,1077828.7,108.28
2020-04-14,1344195.62,0.018211,Deflation,9,668268.98,136.03
2020-04-15,1343197.99,-0.000742,Deflation,11,1163765.05,115.15
2020-04-16,1348981.28,0.004306,Deflation,11,1189822.35,75.28
2020-04-17,1348622.62,-0.000266,Deflation,11,1368170.02,113.18
2020-04-20,1443512.04,0.07036,Deflation,10,1158176.5,115.17
2020-04-21,1462762.02,0.013336,Deflation,11,1094991.69,68.23
2020-04-22,1443287.93,-0.013313,Deflation,12,1300267.51,89.91
2020-04-23,1451582.83,0.005747,Deflation,11,1477756.19,77.55
2020-04-24,1437344.8,-0.009809,Deflation,12,1514800.42,157.6
2020-04-27,1414561.73,-0.015851,Deflation,11,1394086.79,82.98
2020-04-28,1405431.24,-0.006455,Deflation,12,1554634.6,71.27
2020-04-29,1377103.16,-0.020156,Deflation,12,1589151.7,47.0
2020-04-30,1369530.43,-0.005499,Stagflation,12,1629457.5,33.91
